note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
68a19771000000001d01fb66,video,人民公园一日游，成都人还是太懂生活了！,喝茶、逛相亲角、围观打牌……成都真是松弛感的神！#外国人在中国[话题]# #人民公园[话题]# #公园20分钟效应[话题]#,,1755420530000,1755422215000,6796f377000000000e01db84,JigglyBoy,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d53mph70m005psmudrjjms42b6uhd0,7972,285,526,363,,http://sns-webpic-qc.xhscdn.com/202603270549/19a959aa09ad0de712de409fdfef90ab/1040g2sg31l9fu6l45o005psmudrjjms4p3dkurg!nd_dft_wlteh_jpg_3,"外国人在中国,人民公园,公园20分钟效应",1774561899443,https://www.xiaohongshu.com/explore/68a19771000000001d01fb66?xsec_token=ABSQ4WKMYE2Y2wtcMiLks81NSmqWbBKFf-O1jhzu_3Rlg=&xsec_source=pc_search,成都人民公园打卡,ABSQ4WKMYE2Y2wtcMiLks81NSmqWbBKFf-O1jhzu_3Rlg=
66075c7a0000000013024df1,normal,成都人民公园鹤鸣茶社｜来喝茶🫖🍵,"感受成都人民的慢节奏生活 好悠闲。
下午三点到的，排队二十分钟左右
好的位置要靠运气😁
	
#成都[话题]# #成都人民公园[话题]# #喝茶[话题]# #鹤鸣茶社[话题]# #成都拍照[话题]#",,1711758458000,1711758831000,57bbfccd5e87e729f8c63468,Rosie W,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tcj7k6n5s0048lelducqd38ke902go,6082,3436,81,5357,,"http://sns-webpic-qc.xhscdn.com/202603270549/51ee7ca322c2b8d8e8f26913f3c3bfee/1040g2sg310us8sqk6o0048lelducqd38el8vkeo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/7bf78b8bef8d3995ca7160ed319be07e/1040g2sg310us8sqk6o0g48lelducqd3836565q0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/b3f6b0f323abf26b67929ac27ab0e94e/1040g2sg310us8sqk6o1048lelducqd38kv5bq4o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/90ea7b0ca78136d018748b0c4602c30d/1040g2sg310us8sqk6o1g48lelducqd384vebra8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/7708bdb6c2c986ebdbed3e56b8a7ae6e/1040g2sg310us8sqk6o2048lelducqd38444638o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/f6f0191154fb535814b16989a561789c/1040g2sg310us8sqk6o4048lelducqd384afr550!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/1722586e1cc5ac9e137ac21ac85ea505/1040g2sg310us8sqk6o6048lelducqd38a22tis8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/26c2eb9f96a356d26420599c7894245c/1040g2sg310us8ssd6e1g48lelducqd3886egkto!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/344fac5d262d34264d418c4796ff8c17/1040g2sg310us8ssd6e0g48lelducqd38v36upt0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/45cb107be41ddb0857f48784264890b3/1040g2sg310us8ssd6e1048lelducqd38k737tao!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/cf7b2ef478022d233096d8696218f0ae/1040g2sg310us8sqk6o6g48lelducqd38kfrhg60!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/168158bcefba5cffbcf245b5172bb91a/1040g2sg310us8ssd6e0048lelducqd3816h3kn8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/6e66b7cbf5a1b8794b41aaa734a8003c/1040g2sg310us8sqk6o2g48lelducqd38egmriog!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/89c5e96083047abefe83134f2162292c/1040g2sg310us8sqk6o3048lelducqd38igc8m40!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/7fddf9c90ea0e4dba6808cb0ed04af40/1040g2sg310us8sqk6o3g48lelducqd38st67av8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270549/06e9c6e06e4efb85d201d0c5a9a81379/1040g2sg310us8sqk6o4g48lelducqd3869689bg!nd_dft_wlteh_jpg_3","成都,成都人民公园,喝茶,鹤鸣茶社,成都拍照",1774561899443,https://www.xiaohongshu.com/explore/66075c7a0000000013024df1?xsec_token=ABqg417pXuZRm0i4huSKNXo37ja_LTCMbMtvBPPFI9z_U=&xsec_source=pc_search,成都人民公园打卡,ABqg417pXuZRm0i4huSKNXo37ja_LTCMbMtvBPPFI9z_U=
6981762e000000001a03628e,normal,成都必打卡人民公园相亲角,"成都必打卡人民公园相亲角
可以大声蛐蛐的好地方
#成都人民公园[话题]# #成都人民公园相亲角[话题]# #成都必打卡[话题]#",,1770092078000,1770092079000,5aeeb3874eacab5552ad2a1a,杏儿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l893uq15o004a53dtpoeagq6umcno8,5933,1048,4697,6134,,"http://sns-webpic-qc.xhscdn.com/202603270550/1ed0cf4052379dafe988cfbdc8f0f49d/notes_pre_post/1040g3k031s43rug85s004a53dtpoeagq6tu3n70!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/d2bd7340013474fc983eb1c88516268d/notes_pre_post/1040g3k031s43rug85s0g4a53dtpoeagqa977atg!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/9a856db518d6d0f9a11f61000a61dc3e/notes_pre_post/1040g3k031s43rug85s104a53dtpoeagqq8s8r20!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/6fc2039c2e6b62a9162c06e80216d6e3/notes_pre_post/1040g3k031s43rug85s1g4a53dtpoeagql6hamv0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/364068c34dc1102018ef0cd8e3dd0d28/notes_pre_post/1040g3k031s43rug85s204a53dtpoeagqaq788h8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/a28c3fbcaa89e3d53a34a93daf54f71d/notes_pre_post/1040g3k031s43rug85s2g4a53dtpoeagqq8ocfso!nd_dft_wgth_jpg_3","成都人民公园,成都人民公园相亲角,成都必打卡",1774561899444,https://www.xiaohongshu.com/explore/6981762e000000001a03628e?xsec_token=AB-SRS7bO7sGUWKnnNRgoCKhNbO5-Oi0DpXQb1zb6swEQ=&xsec_source=pc_search,成都人民公园打卡,AB-SRS7bO7sGUWKnnNRgoCKhNbO5-Oi0DpXQb1zb6swEQ=
69801315000000001a02dd7c,normal,必看节目：成都人民公园相亲角,每次去人民公园必去相亲角，比短视频还精彩#成都人民公园[话题]# #成都人民公园相亲角[话题]#,,1770001173000,1770001173000,61d0751f000000002102b75d,芒果不甜什么甜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r8mt78ihm5g5oegekfoddqtj9k28do,3953,615,1510,2812,,"http://sns-webpic-qc.xhscdn.com/202603270550/b138238c77609f9459413d71588122dd/notes_uhdr/1040g3qg31s2odq2mk8dg5oegekfoddqtb06j0j8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/ea3588b4836213fcd1d59e986de20bb8/notes_uhdr/1040g3qg31s2odq2mk8d05oegekfoddqt4h93fd8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/3fb8e682f7019cd88017d0a23622a477/notes_uhdr/1040g3qg31s2odq2mk8905oegekfoddqt98ipmc0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/fdf9a6793c525652058e2073d4e72e04/notes_uhdr/1040g3qg31s2odq2mk88g5oegekfoddqtgp0p7bg!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/1a4f592c114224dd977244c51cb36c48/notes_uhdr/1040g3qg31s2odq2mk8bg5oegekfoddqteti10g8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/e8fd05cf435d0857d28e63037e2dc8a9/notes_uhdr/1040g3qg31s2odq2mk8c05oegekfoddqtig39fs8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/4811f34c3a259962358796aebdfeaf63/notes_uhdr/1040g3qg31s2odq2mk8a05oegekfoddqtp5ncvjo!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/275affdb3f7bd857a3668dbcc18c8c2d/notes_uhdr/1040g3qg31s2odq2mk8ag5oegekfoddqt85h040o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/ff1c691ca9f77a8f41eaa89be3b88323/notes_uhdr/1040g3qg31s2odq2mk8cg5oegekfoddqtpfp3j08!nd_dft_wlteh_jpg_3","成都人民公园,成都人民公园相亲角",1774561899444,https://www.xiaohongshu.com/explore/69801315000000001a02dd7c?xsec_token=ABaF37QTJSOQgnIxvZeludHE6lyZCnYYFe5T2diW9mf2U=&xsec_source=pc_search,成都人民公园打卡,ABaF37QTJSOQgnIxvZeludHE6lyZCnYYFe5T2diW9mf2U=
68cd4426000000000e021b0b,video,成都citywalk必打卡拍照机位+拍照攻略📸,"来成都旅行的姐妹们，快码住这几个神仙机位！
不排队！好看又出片！！国庆出游快快码住～
	
📸拍照机位
1️⃣IFS大熊猫：春熙路地铁站C口出来，走到IFS楼下侧面栏杆的位置
2️⃣IFS正面大熊猫：坐电梯到ifs的7楼屋顶花园，玻璃墙前面的位置
3️⃣东郊记忆成都红墙：东郊记忆北门进去，看到演艺中心往左走
4️⃣人民公园：如果鹤鸣茶社人太多，可以去旁边的少城茶庄
5️⃣路上大熊猫：宽窄巷子52TOYS
（成都很多地方路上都有好看的大熊猫，宽窄巷子、熊猫局、镗钯街）
6️⃣都江堰仰天窝大熊猫：离堆公园站出来，定位仰天窝广场就是啦
	
#成都旅游[话题]# #成都旅游攻略[话题]#  #成都ifs[话题]# #旅游拍照[话题]# #国庆旅游[话题]# #拍照姿势[话题]# #citywalk[话题]# #来拍照了[话题]#  #大熊猫[话题]# #旅游[话题]#",,1758282790000,1758293144000,5b19daad11be104fa7293b1d,XUANER,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vemi06km20g4a61rsdaqeotgr2lato,3569,3551,9,1431,,http://sns-webpic-qc.xhscdn.com/202603270550/df147637b0b2dd6182771284aebc673b/1040g00831mk2i1o16g004a61rsdaqeotlelenc8!nd_dft_wlteh_jpg_3,"成都旅游,成都旅游攻略,成都ifs,旅游拍照,国庆旅游,拍照姿势,citywalk,来拍照了,大熊猫,旅游",1774561899444,https://www.xiaohongshu.com/explore/68cd4426000000000e021b0b?xsec_token=ABU6EuvpKrSGCm2M3F7nveqlK6cdiDmfAHPt7ntWct-Bk=&xsec_source=pc_search,成都人民公园打卡,ABU6EuvpKrSGCm2M3F7nveqlK6cdiDmfAHPt7ntWct-Bk=
6728acea000000001a037122,video,这光好像神女降临,"拍到了很绝的阳光
在人民公园的鹤鸣茶社
十分钟火速拍的
成都冬天太难出太阳了[哭惹R]
	
#我的日常[话题]# #来拍照了[话题]# #拍出氛围感[话题]# #成都拍照[话题]# #发光发丝[话题]# #新中式穿搭[话题]# #阳光下拍照[话题]#",,1730718954000,1730718954000,601a657b000000000100850c,一枝小乙,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qsdi30i7o005o0qcltg918ciokqfp8,3466,547,41,131,,http://sns-webpic-qc.xhscdn.com/202603270550/24491fa1693d8cb6deffa8e72230ce85/1040g2sg319pdb64s7g705o0qcltg918c1pda848!nd_dft_wlteh_jpg_3,"我的日常,来拍照了,拍出氛围感,成都拍照,发光发丝,新中式穿搭,阳光下拍照",1774561899444,https://www.xiaohongshu.com/explore/6728acea000000001a037122?xsec_token=ABYyCMFvKg5WsUUTTm1Une_JMx-fYhe0YpNb8spXmYWIU=&xsec_source=pc_search,成都人民公园打卡,ABYyCMFvKg5WsUUTTm1Une_JMx-fYhe0YpNb8spXmYWIU=
63317d7200000000180031cc,normal,来成都一定要去人民公园,#喝茶[话题]# #成都公园[话题]# 环境太棒了，熊猫汤圆也很好吃,,1664187762000,1664187763000,62092a080000000010006087,kxxx52,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3109a5bqtmo0g5og958440o47h84fkso,3011,436,337,237,,"http://sns-webpic-qc.xhscdn.com/202603270550/57a27eb7831e8a093b01e0bd304be713/03029q01kth6vgxfczr0113e2710p61hkd!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/6f9ec052ab9dfbdf5bbfb4e2824c5e31/03029q01kth6vgxfczr0113e27110afm5g!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/732b33c929484530346377b2c0503743/03029q01kth6vgxfczr0113e2712gw0bv4!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270550/f837afb3f7682ff06ea79dc06ac3e837/03029q01kth6vgxfczr0113e2713jzdp7l!nd_dft_wlteh_jpg_3","喝茶,成都公园",1774561899445,https://www.xiaohongshu.com/explore/63317d7200000000180031cc?xsec_token=ABD_9EVmROUH4mSpVIOqcXUxHrYACMdPr0lj3Se-LqEeI=&xsec_source=pc_search,成都人民公园打卡,ABD_9EVmROUH4mSpVIOqcXUxHrYACMdPr0lj3Se-LqEeI=
67e773a0000000001c03058c,normal,成都慢生活，从人民公园喝茶开始🍵（附攻略）,"[种草R]来成都必打卡！点一杯盖碗茶，在湖边坐一坐感受一下属于成都人民的慢生活
-
📍 定位：成都·人民公园·鹤鸣茶社
💰 人均：20-50元（喝茶+小吃）
⏰ 最佳时间：上午9:00前 or 下午4:00后（避开人潮）
-
✅交通小贴士
🚇 地铁：2号线【人民公园站】B口出，步行200米，5分钟直达
🚖 打车：定位“人民公园东门”，下车就是茶社入口
🚌公交到“人民公园”站下车即可
-
🍃选位置坐下后就会有阿姨来找你点茶。浅蓝色衣服是点茶的，深蓝色衣服是点吃的~
-
✅点茶指南：
初次尝试可选""花毛峰""（25元/杯）
老茶客推荐""三级茉莉花茶""（18元/杯）
还可以体验“蒙顶黄芽”（非遗名茶，温润醇厚）
🍃隐藏服务：
免费续热水服务
可自带茶叶（收取10元座位费）
-
🍃没看到阿姨的话，可以去旁边的钟水饺点套餐，我这个是 88的套餐，点完会有阿姨直接送到你坐的位置上
-
🍃tips:
建议早点去，可以选个好位置！我们是工作日的早上九点到的，已经没什么靠湖边的位置了，不过还是等到了，湖边的位置确实很难等到，建议就先坐在旁边喝着，等有位置了再挪过去～[暗中观察R]
-
✅隐藏玩法
✨ 采耳体验：30元/10分钟，听铜铃叮当响，酥麻到头皮发颤！
✨ 免费听戏：每周六下午2点有川剧表演（靠近湖心亭位置视野最佳）
✨ 暗号点茶：茶盖斜放=要加水，盖碗倒扣=喝完了，秒变老成都！[偷笑R]
-
❌ 别选周末中午：人扎堆，根本抢不到任何座位！
❌ 别外带奶茶：传统茶馆谢绝外来饮品（但可以点公园内小吃）
❌ 别穿高跟鞋：青石板路+竹椅，舒适平底鞋才是王道
-
✅休闲一日游路线
🍃上午：鹤鸣茶社 → 人民公园划船 → 钟水饺吃午饭
🍃下午：步行15分钟到宽窄巷子 → 泡桐树街喝咖啡
🍃晚上：吃火锅
🌟步行15分钟可至四川美术馆或成都博物馆[赞R]
🌟也可以结合宽窄巷子安排半日游（距公园1.2公里步行15分钟可达）[赞R]
#周末去哪儿[话题]# #人民公园[话题]# #成都人民公园喝茶[话题]# #鹤鸣茶社[话题]# #老成都[话题]# #宽窄巷子[话题]# #盖碗茶[话题]# #成都攻略[话题]# #成都拍照[话题]# #成都探店[话题]#",,1743221664000,1743476149000,5a6d65344eacab1f9ac03273,夹心栗子糕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ihq2rq0ns004a14h3ij8cjjeblebh0,2873,2341,60,2136,,"http://sns-webpic-qc.xhscdn.com/202603270551/068e726e73f5af84e835b6e5c9af4968/1040g2sg31fjn3cuhne704a14h3ij8cjj47bpbpg!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/9f7c8b6739528004bafb72919cbbbca2/1040g2sg31fjn3cuhne7g4a14h3ij8cjjn8qa8co!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/6ecdd542118cb55e180c0669e4068f2e/1040g2sg31fjn3cuhne804a14h3ij8cjj8fd7sug!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/91c066e107a4cc8de15ce3af069e51ad/1040g2sg31fjn3cuhne8g4a14h3ij8cjj5b21es0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/a5c18e7a708b09d0b1e6f68d4aa897a2/1040g2sg31fjn3cuhne904a14h3ij8cjj73n40ng!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/08b3befc1c067ef381e90b89b404e9e3/1040g2sg31fjn3cuhne9g4a14h3ij8cjj3sucq80!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/8a3f820be82e996735e77a3063e71783/1040g2sg31fjn3cuhnea04a14h3ij8cjjot23p3o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/e28454003c3de59a5e44c7cf32fc801b/1040g2sg31fjn3cuhneag4a14h3ij8cjj1jc5v1o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/beb58b8ad2508c98f880d16720ac7dda/1040g2sg31fjn3cuhneb04a14h3ij8cjj7bdjjt0!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/3279c8c87c40c79ce2d1b63aba50449f/1040g2sg31fjn3cuhnebg4a14h3ij8cjj3pknq3o!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/b9595253bd3a1976359ee7e333073054/1040g2sg31fjn3cuhnec04a14h3ij8cjjnt9ior8!nd_dft_wlteh_jpg_3,http://sns-webpic-qc.xhscdn.com/202603270551/7012aa47ae3ca9dec88a2be2af851412/1040g2sg31fjn3cuhnecg4a14h3ij8cjj1h5so3g!nd_dft_wlteh_jpg_3","周末去哪儿,人民公园,成都人民公园喝茶,鹤鸣茶社,老成都,宽窄巷子,盖碗茶,成都攻略,成都拍照,成都探店",1774561899445,https://www.xiaohongshu.com/explore/67e773a0000000001c03058c?xsec_token=ABfr414G8whgpyaLsGqC-YgLJKCuLBCsJLlt9HvhFTWQ0=&xsec_source=pc_search,成都人民公园打卡,ABfr414G8whgpyaLsGqC-YgLJKCuLBCsJLlt9HvhFTWQ0=
681570140000000023013445,video,成都人民公园果然高手如云,一位活泼可爱，自信洒脱的人。#人民公园[话题]# #成都[话题]#  #你大爷还是你大爷[话题]#,,1746235412000,1746235412000,57214af24775a773327fdbb8,珺瑶,https://sns-avatar-qc.xhscdn.com/avatar/62bee2ad43ae2346a51c00c2.jpg,2132,159,310,956,,http://sns-webpic-qc.xhscdn.com/202603270551/5ad30df59cdeab28e547f5d4a770ba79/1040g2sg31h0k3lo0j93048b5sd5f5mtonjvpvbg!nd_dft_wlteh_jpg_3,"人民公园,成都,你大爷还是你大爷",1774561899445,https://www.xiaohongshu.com/explore/681570140000000023013445?xsec_token=ABtvTH5ONrmU2HxVR1G2eErtKr-JrpRw9ioTuYDzq3zoU=&xsec_source=pc_search,成都人民公园打卡,ABtvTH5ONrmU2HxVR1G2eErtKr-JrpRw9ioTuYDzq3zoU=
671a26bd000000001602122e,video,烟火人间一盏茶 🍵,"在人民公园喝茶
和@燕燕有梨涡
	
#低头拍了拍秋天[话题]# #来拍照了[话题]# #拍出氛围感[话题]# #记录吧就现在[话题]# #live[话题]# #我眼中的秋天[话题]# #用一张图形容秋天[话题]# #人民公园[话题]# #拍照姿势不重样[话题]# #成都拍照[话题]#",,1729767102000,1729788989000,5c45eeb100000000110068bd,柏栀子,https://sns-avatar-qc.xhscdn.com/avatar/628e2b928bdd1d102ea969fa.jpg,1881,371,15,165,,http://sns-webpic-qc.xhscdn.com/202603270551/e9df0bb8af1ecd5ab50cbeb936626595/1040g008319bht3mk6c005n25tqok8q5tv1dgggg!nd_dft_wlteh_jpg_3,"低头拍了拍秋天,来拍照了,拍出氛围感,记录吧就现在,live,我眼中的秋天,用一张图形容秋天,人民公园,拍照姿势不重样,成都拍照",1774561899446,https://www.xiaohongshu.com/explore/671a26bd000000001602122e?xsec_token=ABkgzH0BwmAWB8zhfU-BkXLbkkV1QR9eeRmjc6kQgSmgE=&xsec_source=pc_search,成都人民公园打卡,ABkgzH0BwmAWB8zhfU-BkXLbkkV1QR9eeRmjc6kQgSmgE=
67de5f9f000000001a006b80,video,来成都旅行🌳怎么能不去人民公园逛逛呢～,"在成都生活了30多年，
我劝你千万别错过人民公园。
来一杯盖碗茶，坐在湖边，晒着太阳，
吹着微风，吃点成都特色小吃，
再体验一下特色采耳，
感受老成都的烟火气和惬意的慢生活。
🌿具体路线如下，来成都旅游不要错过啦～
鹤鸣茶社—钟水饺—划船—儿童游乐园—相亲角—保路运动纪念碑
#人民公园[话题]# #成都旅行[话题]# #春天就要上春山[话题]# #遛娃好去处[话题]# #周末出游[话题]# #成都人民公园[话题]# #出行必备好物[话题]# #成都亲子游[话题]# #逛公园才是正经[话题]# #公园城市幸福成都[话题]#",,1742627911000,1745306510000,599529b682ec392df48fbf83,团子E菲🍡,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m2bsclg680049o5brkrdfs3stg8f2o,1022,239,21,26,,http://sns-webpic-qc.xhscdn.com/202603270558/f7d03d3fee37ae8c51b39570bd8d6713/1040g00831gip7ms9jq0049o5brkrdfs3r1jj7mg!nd_dft_wlteh_jpg_3,"人民公园,成都旅行,春天就要上春山,遛娃好去处,周末出游,成都人民公园,出行必备好物,成都亲子游,逛公园才是正经,公园城市幸福成都",1774562536340,https://www.xiaohongshu.com/explore/67de5f9f000000001a006b80?xsec_token=AB_mBwLTNnhuxsJjZwo2LgK7cRWBCXBoPDHPn5Qiob2x0=&xsec_source=pc_search,成都人民公园打卡,AB_mBwLTNnhuxsJjZwo2LgK7cRWBCXBoPDHPn5Qiob2x0=
6651bd26000000001303f427,video,遇见你的眉眼,🍃#我的日常[话题]# #来拍照了[话题]# #拍照姿势[话题]# #公园拍照[话题]# #人民公园[话题]# #成都拍照[话题]# #氛围感[话题]# #随手拍[话题]##BEQUEENSTORY[话题]#,,1716632870000,1717386319000,5cfe71fb000000001103a895,6liu1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l1hdip630005n7ue7tkfa4lu14orb0,788,172,9,70,,http://sns-webpic-qc.xhscdn.com/202603270558/d1e264fb2aaa00322e87b56690b72fd5/1040g2sg3137gibiog6705n7ue7tkfa4lg84sg40!nd_dft_wlteh_jpg_3,"我的日常,来拍照了,拍照姿势,公园拍照,人民公园,成都拍照,氛围感,随手拍,BEQUEENSTORY",1774562536343,https://www.xiaohongshu.com/explore/6651bd26000000001303f427?xsec_token=ABrwt1cvKappHCZ5H3rL4YtvFIKFwxCqBjDNNzydX9uio=&xsec_source=pc_search,成都人民公园打卡,ABrwt1cvKappHCZ5H3rL4YtvFIKFwxCqBjDNNzydX9uio=
