post_date,poi_name,poi_id,district,poi_type,lon,lat,user,content,likes_count,comments_count,reposts_count,social_activity_score
2026-03-18,大慈寺,B001C00869,锦江区,景区,104.083791,30.654243,金小侠的第二个天地,成都的“新”和“旧”是长在一起的太古里挨着大慈寺，法式餐厅隔壁就是盖碗茶铺子。你刚看完Gucci，转头就能掏十块钱坐在百年银杏树下喝素茶这种混搭，不需要切换，天生的在春熙路，拎大牌购物袋的人不比北上广少。不是那种咬牙买的紧绷感，是“老娘配的上”的理直气壮成都的日常化奢侈，不是显摆 ​  展开c,0,0,0,0
2026-03-17,大慈寺,B001C00869,锦江区,景区,104.083791,30.654243,紫煜灵嫣,成都大慈寺 ​,0,0,0,0
2026-03-17,大慈寺,B001C00869,锦江区,景区,104.083791,30.654243,Zsmart智尚酒店,#3月27日梦龙乐队演唱会#  #成都东安湖体育公园主体育场# #智尚酒店# #Zsmart智尚酒店成都太古里春熙路店# 2成都·春熙路 #大慈寺# #文殊坊# #成都博物馆# #成都夜游锦江# #天府广场# #四川省川剧院# #四川科技馆# #宽窄巷子# 带着微博去旅行超话 倒计时！3月27日梦龙乐队演唱会，成都见！ ​  展开c,0,0,0,0
2026-03-16,大慈寺,B001C00869,锦江区,景区,104.083791,30.654243,akerty1,#生活手记#成都喝茶，偶遇檀健次在楼上拍物料，航哥在楼下喊“小檀”，没被搭理 成都·大慈寺 ​,0,0,0,0
2026-03-16,大慈寺,B001C00869,锦江区,景区,104.083791,30.654243,行行摄摄爱发呆,成都大慈寺 ​,0,0,0,0
2026-03-15,大慈寺,B001C00869,锦江区,景区,104.083791,30.654243,昊天华月2011,春熙路，大慈寺。两代唐皇避难成都，诚然乐土。 2成都·成都太古里 ​,0,0,0,0
2026-03-15,大慈寺,B001C00869,锦江区,景区,104.083791,30.654243,莯Fcvy83xQ,有史以来最自由勇敢的一天2026.3.14第一次一个人来成都耍🥘成都万达→罗森→宽窄巷子→人民公园→武侯祠→锦里→貳辣面馆→东郊记忆→文殊院住处→春熙路→IFS→太古里→大慈寺→天府广场→天府红→五粮液文化体育中心→住处日行26000步，骑车5次（其中2次坏车），地铁7次（25元），吃了两顿饭（ ​  展开c,0,0,0,0
2026-03-25,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,春风一顾999,🎡#张云雷元宵新曲汉韵##腾讯音乐由你榜# 🏮#张云雷的春风来信计划##凝聚v力量# 凡有等待，就会启程，路虽远，可能有阻碍，但我们都有勇气重新开始，奔赴他的美好。🎡@小辫儿张云雷Q音：K汉韵酷狗：O网页链接酷我：O网页链接 ​​​🏮张云雷《 ​  展开c,0,0,0,0
2026-03-24,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,珍爱的负担,㊗️#张云雷元宵新曲汉韵##腾讯音乐由你榜# 🌅#张云雷的春风来信计划##凝聚v力量# “汉韵长，长不过牵挂，汉韵浓，浓不过这杯茶”，张云雷一曲《汉韵》唱尽中华文脉底蕴与烟火温情。㊗️@小辫儿张云雷🌅K汉韵🉑视频源:痘印成都黄龙溪古镇，张云雷《汉韵》。  ​  展开c,0,0,0,0
2026-03-20,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,血红帽媚,在成都转去了一趟黄龙溪古镇，虽然离机场挺远的打车花了150，但是真的值得一去，风景绝美 ​,0,0,0,0
2026-03-20,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,枫叶红了去旅行,《成都东郊记忆•工业与文艺的邂逅》——成都深度游自由行圆满完成从黄龙溪古镇回到成都市里，坐地铁直接来到东郊记忆的潮流打卡地。蓝天白云，阳光灿烂。踏入成都成华区的东郊记忆，仿佛推开了一扇穿越时空的门。这里曾是国营红光电子管厂的旧址，是老成都东郊工业辉煌的见证者，如今褪去机器轰 ​  展开c,0,0,0,0
2026-03-20,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,枫叶红了去旅行,《黄龙溪古镇•川西水乡•烟火人间》今天，阳光正好，春风不燥，从春熙路出发，坐地铁再转公交，怀着对川西古韵的向往，我踏入了拥有千年历史的黄龙溪古镇。这座藏在成都近郊的水乡，没有都市的喧嚣，唯有溪水潺潺、古巷悠悠，一砖一瓦都诉说着岁月的故事，一步一景都尽显烟火人间的温柔。踏入古镇 ​  展开c,0,0,0,0
2026-03-19,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,小陳很會裝,"百村檔案：黃龍社區，坐落在成都黃龍溪古鎮腹地的“活歷史”。看火龍飛舞，聽府河號子，探訪一個神話傳說、明清古建與非物質文化遺產並存共生的千年古鎮。Hundred Villages Archives: Huanglong Community, a ""living history"" nestled in the heart of Chengdu's Huanglongxi ancient town. Witness ​  展开c",0,0,0,0
2026-03-19,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,萃取精华,成都黄龙溪古镇，不一样的古镇，值得一游！ ​,0,0,0,0
2026-03-19,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,小陳很會裝,"百村檔案：黃龍社區，坐落在成都黃龍溪古鎮腹地的“活歷史”。看火龍飛舞，聽府河號子，探訪一個神話傳說、明清古建與非物質文化遺產並存共生的千年古鎮。Hundred Villages Archives: Huanglong Community, a ""living history"" nestled in the heart of Chengdu's Huanglongxi ancient town. Witness ​  展开c",0,0,0,0
2026-03-19,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,亦行亦影,四川黄龙溪古镇｜成都平原上的江南水乡潺潺锦江水，悠悠黄龙溪。春日里，漫步在青石板路上，听一听清代戏台上的川剧高腔，探一探全国独有的“三县衙门” 。在这里时光走得很慢，慢到你可以听见，飞檐翘角间，历史在轻声低语，这就是成都平原上的黄龙溪古镇。#记录春日浪漫##带着微博去旅行# ​  展开c,0,0,0,0
2026-03-18,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,摩托姐姐85爱一博,王一博超话 安利王一博四川十大宝藏古镇，烟火气满满，超适合慢下来放松～ 1. 成都·洛带古镇​2. 成都·黄龙溪古镇​3. 泸州·福宝古镇​4. 宜宾·李庄古镇​5. 乐山·罗城古镇​6. 雅安·上里古镇​7. 大邑·安仁古镇​8. 崇州·元通古镇​9. 崇州·街子古镇​10. 郫都·唐昌古镇 忙 ​  展开c,0,0,0,0
2026-03-15,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,双流应急,【安利官上线！于适镖人打铁花名场面】#于适成都演唱会通过审批#在电影《镖人》中，于适饰演的“竖”在大漠见证了一场震撼的非遗“打铁花”大秀。而在成都，包括黄龙溪古镇在内的不少地方，都能看到非遗打铁花表演。跟着@于适Yosh 一起重温这个名场面。（来源：四川观察）于适yosh超话  ​  展开c,0,0,0,0
2026-03-15,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,成都发布,【安利官上线！于适镖人打铁花名场面】#于适成都演唱会通过审批#在电影《镖人》中，于适饰演的“竖”在大漠见证了一场震撼的非遗“打铁花”大秀。而在成都，包括黄龙溪古镇在内的不少地方，都能看到非遗打铁花表演。跟着@于适Yosh 一起重温这个名场面。（来源：四川观察）于适yosh超话  ​  展开c,0,0,0,0
2026-03-14,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,陇上一叶,【华夏大地】中国100个古镇   (67)黄龙溪古镇，古称赤水，地处四川省成都市双流区西南，总面积50.4平方千米。       黄龙溪古镇核心区由一湖两河三寺七街九巷组成，有保存完好的民居七十六座，大院三座；有金华庵、三县衙门和古戏台等重点文物保护单位；有火龙、府河船工号子、漂河灯、打更等民间风 ​  展开c,0,0,0,0
2026-03-04,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,广汉融媒,【#成都千年古镇喜闹元宵#】#四川古镇里的年味儿太浓了#3月3日元宵佳节，成都黄龙溪古镇。户外劳动者、社区居民与八方游客欢聚一堂，包汤圆、制花灯、赏非遗，在热闹祥和的氛围中共同体验传统节日的文化魅力。当晚，打铁花在夜空下如星河溅落，绚丽夺目。舞龙者则在漫天“流星火雨”中穿梭翻腾，气势如 ​  展开c,0,0,0,0
2026-03-04,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,翠屏融媒,【#成都千年古镇喜闹元宵#】#四川古镇里的年味儿太浓了#3月3日元宵佳节，成都黄龙溪古镇。户外劳动者、社区居民与八方游客欢聚一堂，包汤圆、制花灯、赏非遗，在热闹祥和的氛围中共同体验传统节日的文化魅力。当晚，打铁花在夜空下如星河溅落，绚丽夺目。舞龙者则在漫天“流星火雨”中穿梭翻腾，气势如 ​  展开c,0,0,0,0
2026-03-04,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,文明成都,【#成都千年古镇喜闹元宵#】#四川古镇里的年味儿太浓了#3月3日元宵佳节，成都黄龙溪古镇。户外劳动者、社区居民与八方游客欢聚一堂，包汤圆、制花灯、赏非遗，在热闹祥和的氛围中共同体验传统节日的文化魅力。当晚，打铁花在夜空下如星河溅落，绚丽夺目。舞龙者则在漫天“流星火雨”中穿梭翻腾，气势如 ​  展开c,0,0,0,0
2026-03-04,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,四川在线,【#成都千年古镇喜闹元宵#】#四川古镇里的年味儿太浓了#3月3日元宵佳节，成都黄龙溪古镇。户外劳动者、社区居民与八方游客欢聚一堂，包汤圆、制花灯、赏非遗，在热闹祥和的氛围中共同体验传统节日的文化魅力。当晚，打铁花在夜空下如星河溅落，绚丽夺目。舞龙者则在漫天“流星火雨”中穿梭翻腾，气势如 ​  展开c,0,0,0,0
2026-03-04,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,川观新闻,【#成都千年古镇喜闹元宵#】#四川古镇里的年味儿太浓了#3月3日元宵佳节，成都黄龙溪古镇。户外劳动者、社区居民与八方游客欢聚一堂，包汤圆、制花灯、赏非遗，在热闹祥和的氛围中共同体验传统节日的文化魅力。当晚，打铁花在夜空下如星河溅落，绚丽夺目。舞龙者则在漫天“流星火雨”中穿梭翻腾，气势如 ​  展开c,0,0,0,0
2026-03-04,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,成都水务,【#成都千年古镇喜闹元宵#】#四川古镇里的年味儿太浓了#3月3日元宵佳节，成都黄龙溪古镇。户外劳动者、社区居民与八方游客欢聚一堂，包汤圆、制花灯、赏非遗，在热闹祥和的氛围中共同体验传统节日的文化魅力。当晚，打铁花在夜空下如星河溅落，绚丽夺目。舞龙者则在漫天“流星火雨”中穿梭翻腾，气势如 ​  展开c,0,0,0,0
2026-03-04,黄龙溪古镇,B001C8MSP5,双流区,景区,103.970525,30.317805,成都公园城市建设,【#成都千年古镇喜闹元宵#】#四川古镇里的年味儿太浓了#3月3日元宵佳节，成都黄龙溪古镇。户外劳动者、社区居民与八方游客欢聚一堂，包汤圆、制花灯、赏非遗，在热闹祥和的氛围中共同体验传统节日的文化魅力。当晚，打铁花在夜空下如星河溅落，绚丽夺目。舞龙者则在漫天“流星火雨”中穿梭翻腾，气势如 ​  展开c,0,0,0,0
2026-03-25,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,成都市金牛区图书馆,#悦享金图•每日一读#  《洛带芳华》深情书写成都洛带古镇的客家烟火与人文风华。书中以细腻笔触描绘街巷风物、客家民俗与寻常生活，定格古镇的悠然岁月与传承根脉。文字温润质朴，兼具乡土气息与文化底蕴，既展现千年古镇的温婉韵味，也传递客家文化的厚重生命力，读来满是乡愁与温情。  ​  展开c,0,0,0,0
2026-03-24,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,Kamino_,成都市龙泉驿区#洛带古镇#。计划晚餐到洛带古镇的老饭店吃饭，刚好下车时抱狗子先下车，抱着这个25斤的胖狗，我的腰又被拉了一下，拉伤处多半是去年抱狗弄伤的地方，下车后走了几步，猛一下伤处支撑不住，痛得我差点嚎出来。。。这下腰杆都不能挺直了，微微驼着腰慢慢的步行去吃饭。。。吃完饭就到药房 ​  展开c,0,0,0,0
2026-03-24,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,Kamino_,今日成都大阳，下午就带着小黄到洛带古镇的景区里住店。。。 ​,0,0,0,0
2026-03-24,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,秀才-885,云深.不知处，唯有.清风知来路...#客家土楼##成都·洛带古镇-博客楼 L秀才-885的微博视频 ​,0,0,0,0
2026-03-23,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,锦宏租车,🌸租辆小车追花去！成都赏花停车免费地图🌿春天到啦！成都变成花的海洋，没车不方便？锦宏租车送上赏花地图，这些地方停车免费！🌸龙泉驿·桃花故里第40届桃花荟！东安湖七彩油菜花+洛带古镇，花期至5月5日📍东安湖公园活力岛 | 🅿️公园配套免费停车🌼东安湖·七彩油菜花粉紫金橙的油 ​  展开c,0,0,0,0
2026-03-21,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,是桃砸呀,📍𝗖𝗵𝗲𝗻𝗴 𝗗𝘂 成都 ·洛带古镇椿去湫来，海棠花开𓆡𓆝𓆟𓆜𓆞 ​,0,0,0,0
2026-03-19,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,彩子_Lee,视频重点 01:45  成都彭州丹景山，龙潭寺的古井，洛带古镇，皆因刘禅而闻名 ​ L彩子_Lee的微博视频,0,0,0,0
2026-03-18,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,摩托姐姐85爱一博,王一博超话 安利王一博四川十大宝藏古镇，烟火气满满，超适合慢下来放松～ 1. 成都·洛带古镇​2. 成都·黄龙溪古镇​3. 泸州·福宝古镇​4. 宜宾·李庄古镇​5. 乐山·罗城古镇​6. 雅安·上里古镇​7. 大邑·安仁古镇​8. 崇州·元通古镇​9. 崇州·街子古镇​10. 郫都·唐昌古镇 忙 ​  展开c,0,0,0,0
2026-03-16,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,幸福快车028,2026.3.9.成都洛带古镇 ​,0,0,0,0
2026-03-16,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,龙泉驿发布,【#当古寺遇见“新村民”，桃花寺里茶香起#】#龙泉驿#从成都市龙泉驿区洛带古镇蜿蜒向北，穿过一片片或金黄或碧绿的农田，便到了宝胜村。村子深处，藏着一座初建于唐朝，如今被列为成都市第六批文物保护单位的古寺——桃花寺。飞檐斗拱、白墙青瓦，一株参天的黄葛树撑起一院绿荫。树下，竹椅竹桌、彩色 ​  展开c,0,0,0,0
2026-03-16,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,孤独患症的小丑1412,第一次踏足成都。偷得浮生半日闲，洛带古镇-博客楼，半日游。#日常分享##随手记##古镇##生活记录# ​,0,0,0,0
2026-03-15,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,潮轩阁听海处,春节假期后，由老家返回成都的第一顿饭：一碗羊汤，两笼粉蒸肉，一份素菜豌豆尖，一张白馍，就着米饭🍚，真是一回味无穷啊！成都生活十几年，最最喜欢的就是这千年洛带古镇，百年的古镇羊肉。如今第四代传人都近五六十岁了。窥看当前经济，感觉也许放缓脚步，让普通百姓回归平静悠然的生活，在追求 ​  展开c,0,0,0,0
2026-03-15,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,陇上一叶,【华夏大地】中国100个古镇   (68)洛带古镇位于成都市东郊，距市区约18公里。其历史可追溯至汉代成街，三国时期兴市，明末清初因大量客家人迁徙至此而繁荣，形成了独特的客家文化聚落。古镇名称相传与三国蜀太子刘禅（阿斗）不慎将玉带落入八角井的传说有关。‌‌‌       古镇常住人口中‌客家移民 ​  展开c,0,0,0,0
2026-03-14,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,mmcps,口琴吹得真好听！！！这应该是我听过最好听的口琴了！悠扬、润色、自在、象清风一样的琴声，他们觉得好的东西都在里面了吧，给出来的都是他们觉得好的东西。《我爱你，中国》都能吹得那么动听！第一次能跟着旋律去回想这首原来是《我爱你中国》。破旧衣服，依然围上方格围巾，年轻时应该是文青。有追求 ​  展开c,0,0,0,0
2026-03-10,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,花一样的ni_x,重庆➡️成都观音桥-洛带古镇-安仁古镇 2成都 ​,0,0,0,0
2026-03-07,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,见怪的常,成都摆摊看这里，市集招募洛带三节王炸！共24天黄金集市摊位招商中！📍【核心地段】成都龙泉驿区洛带古镇内🔥【双节叠加】桃花节赏花潮 + 清明节+村糖会🎯【精准客流】海量人流日均约2.5万人，每天主办方多样活动来整活儿，热闹非凡，自带消费buff，生意不用愁！时间：2026年3月14日-4月 ​  展开c,0,0,0,0
2026-03-05,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,忘记cr,成都龙泉驿洛带古镇是巴蜀文化活化石、西部客家第一镇，有“一街七巷”明清建筑群、四大会馆，居民多为客家，还有伤心凉粉、土楼等特色景点。 ​,0,0,0,0
2026-03-05,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,冰糖葫芦丸子,25年游记总结🏖4月1号-7号昆明-大理-丽江-昆明辞职以后迫不及待开启毕业后第一场旅行，记得上一次真正意义上的旅行还是高中毕业17年和遊姐去成都。坐上前往昆明的高铁是兴奋期待，那种心情现在回想起来还是非常生动，到达昆明随意找了一家餐厅，品尝的第一种云南菜一点都没踩雷，非常好吃。在高 ​  展开c,0,0,0,0
2026-03-04,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,程凯6559651924,新的一年，新的开始，梦想始终未变！我下次去成都一定要去洛带古镇，看看我点的（狮铜兽）拍照，眼见为实，耳听为虚，还有洛阳伊川县点的石龟，两只都是石头的雕刻，我也让（狮铜兽）和（石龟）给她们红色和黑色的金子 ​,0,0,0,0
2026-03-04,洛带古镇,B001C8P5T0,龙泉驿区,景区,104.328377,30.636189,新天地的小窝,#成都生活##这里是成都##春节摄影大赛##乡村古镇##手机摄影爱好者#在成都市龙泉驿区洛带古镇若汐小院品茶听手碟。 2成都·洛带古镇 L新天地的小窝的微博视频  ​,0,0,0,0
2026-03-23,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都公交,【熊猫度假区亲子萌宠专线】上线啦！一线串联“动物园 | 天府国际动漫城 | 熊猫基地 | 北湖生态公园 | 成都熊猫海洋公园”五大萌趣景点，无需换乘，轻松遛娃，快和成都公交一起出发吧！#亲子游玩好去处##趣耍巴士# L成都公交的微博视频 ​,0,0,0,0
2026-03-22,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都交通运输,#小通带你耍成都# 【熊猫度假区亲子萌宠专线】#成都交通出行# 上线啦！一线串联“动物园 | 天府国际动漫城 | 熊猫基地 | 北湖生态公园 | 成都熊猫海洋公园”五大萌趣景点，无需换乘，轻松遛娃，快和成都公交一起出发吧！#亲子游玩好去处#趣耍巴士 L成都交通运输的微博视频 ​,0,0,0,0
2026-03-21,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,青白江服务,#其他资讯#【出行注意！#成都交警发布重要提醒#】周末将至，出行的市民注意啦！2025/2026四川省城市足球联赛、2026成都世遗马拉松、2026四川省马术联赛（东安湖站）即将举办，多条道路交通临时有变。此外，紧邻北湖生态公园、近邻熊猫基地的成都熊猫海洋公园开业试运营，交警部门根据最新预判发布详细 ​  展开c,0,0,0,0
2026-03-20,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,郫都发布,#民生指南#【出行注意！#成都交警发布重要提醒#】市民朋友们，周末将至，出行的市民注意啦！2025/2026四川省城市足球联赛、2026成都世遗马拉松、2026四川省马术联赛（东安湖站）即将举办，多条道路交通临时有变。此外，紧邻北湖生态公园、近邻熊猫基地的成都熊猫海洋公园开业试运营，交警部门根据最新 ​  展开c,0,0,0,0
2026-03-20,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都发布,【出行注意！#成都交警发布重要提醒#】周末将至，出行的市民注意啦！2025/2026四川省城市足球联赛、2026成都世遗马拉松、2026四川省马术联赛（东安湖站）即将举办，多条道路交通临时有变。此外，紧邻北湖生态公园、近邻熊猫基地的成都熊猫海洋公园开业试运营，交警部门根据最新预判发布详细的停车指引 ​  展开c,0,0,0,0
2026-03-19,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都市公共资源交易,【土地拍卖公告】成华区北湖生态公园北岛商业地块国有建设用地使用权将于2026年04月09日10时以拍卖方式组织出让。详情请关注成都市公共资源交易服务中心网站O网页链接 ​,0,0,0,0
2026-03-19,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,空间秘探,#今日文旅行业信息# 成都熊猫海洋公园试营业5月1日正式开园3月8日，全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋类主题景区——成都熊猫海洋公园开启试营业，并将于5月1日正式开园。据了解，公园位于成都市成华区，地处成都熊猫国际旅游度假区北湖生态公园核 ​  展开c,0,0,0,0
2026-03-19,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,打望四川,【蓝色“凤尾螺”亮相！成都熊猫海洋公园试营业首日人气爆棚】3月18日，备受成都市民关注的全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地于一体的大型综合性海洋公园——成都熊猫海洋公园开启试营业。这座位于成都熊猫国际旅游度假区北湖生态公园内的蓝色“凤尾螺”，试营业首日便迎来大批游 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,毛磊的买房观,#成都新公园# 【西南首个“海洋+古蜀”双IP海洋公园 成都熊猫海洋公园今日试营业】就在今天！ 备受关注的西南首个融合“海洋+古蜀”双IP沉浸式海洋公园——成都熊猫海洋公园正式开启试营业。公园位于成都熊猫国际旅游度假区北湖生态公园，以世界四大名螺之首“凤尾螺”为造型，是全国唯一集现代海洋生 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都条条通,#春假游四川# 【今起试运营！成都新添一个海洋公园】就在今天！西南首个融合“海洋+古蜀”双IP的沉浸式海洋公园——成都熊猫海洋公园，开启试营业。成都熊猫海洋公园位于成都熊猫国际旅游度假区北湖生态公园，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋公园，公 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,迈点,【成都熊猫海洋公园3月18日启动试运营】　　3月18日，位于成都熊猫国际旅游度假区北湖生态公园的成都熊猫海洋公园启动试运营。　　该公园以“凤尾螺”为建筑造型，室内面积2.6万平方米，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学于一体的大型综合场馆，旨在打造西南“海洋+古蜀”文旅新 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都水务,#水务分享#【今起试运营！#成都新添一个海洋公园#】就在今天！西南首个融合“海洋+古蜀”双IP的沉浸式海洋公园——成都熊猫海洋公园，开启试营业。成都熊猫海洋公园位于成都熊猫国际旅游度假区北湖生态公园，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋公园，公 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,天府双流,【今起试运营！#成都新添一个海洋公园#】就在今天！西南首个融合“海洋+古蜀”双IP的沉浸式海洋公园——成都熊猫海洋公园，开启试营业。成都熊猫海洋公园位于成都熊猫国际旅游度假区北湖生态公园，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋公园，公园内共有八 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,四川文旅,【今起试运营！#成都新添一个海洋公园#】就在今天！西南首个融合“海洋+古蜀”双IP的沉浸式海洋公园——成都熊猫海洋公园，开启试营业。成都熊猫海洋公园位于成都熊猫国际旅游度假区北湖生态公园，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋公园，公园内共有八 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,青白江服务,#其他资讯#【今起试运营！#成都新添一个海洋公园#】就在今天！西南首个融合“海洋+古蜀”双IP的沉浸式海洋公园——成都熊猫海洋公园，开启试营业。成都熊猫海洋公园位于成都熊猫国际旅游度假区北湖生态公园，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋公园，公 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都城市管理,【今起试运营！#成都新添一个海洋公园#】就在今天！西南首个融合“海洋+古蜀”双IP的沉浸式海洋公园——成都熊猫海洋公园，开启试营业。成都熊猫海洋公园位于成都熊猫国际旅游度假区北湖生态公园，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋公园，公园内共有八 ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都公交,【一线连萌，欢乐童行】亲子萌宠专线遛娃出行新选择！动物园、天府国际动漫城、熊猫基地、北湖生态公园、熊猫海洋公园，五大萌趣点位一线串联，无需换乘、轻松直达。🚌起讫点：动物园公交站↔地铁龙潭寺站🚌运行时间：周末及法定节假日🚌发车时段：9:30—17:00（双向同时间） #成都公交# ​  展开c,0,0,0,0
2026-03-18,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都发布,【今起试运营！#成都新添一个海洋公园#】就在今天！西南首个融合“海洋+古蜀”双IP的沉浸式海洋公园——成都熊猫海洋公园，开启试营业。成都熊猫海洋公园位于成都熊猫国际旅游度假区北湖生态公园，是全国唯一集现代海洋生态、古蜀淡水世界、古海洋研学基地等为一体的大型综合性海洋公园，公园内共有八 ​  展开c,0,0,0,0
2026-03-14,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,云上深夜快递,【#成都再添一个海洋公园# 游览攻略来啦→】3月18日，位于成都熊猫国际旅游度假区北湖生态公园的成都熊猫海洋公园就要试营业啦！一张门票即可畅游八大展区、三大剧场和超大户外萌宠休闲绿地！怎么购票？在哪里购票？票价多少？服务指南已出，快快收好→ O网页链接 （成华发布） ​​​ ​​  展开c,0,0,0,0
2026-03-14,北湖生态公园,B0FFH0P4MJ,成华区,广场,104.154455,30.718909,成都公交,【#成都熊猫海洋公园即将营业#】备受关注的全国首个融合“海洋+古蜀”双IP沉浸式海洋公园——成都熊猫海洋公园，将于3月18日试营业。一起期待！（@成都发布 ）L成都发布的微博视频 🚌公交直达超方便，下车步行即达，轻松开启海洋奇遇✨【出行指南：公交 666 路至蜀龙中站；87 路 / 60 路至北湖生态 ​  展开c,0,0,0,0
2026-03-24,桂溪生态公园,B0FFH0US9N,武侯区,广场,104.067314,30.563054,成都市青白江区残联,【#成都紫色瀑布开爆了#】桂溪生态公园的紫色瀑布已挂满枝头，阳光正好，藤影婆娑。快来接收这份限定的紫色浪漫吧~（来源：成都高新）L成都发布的微博视频 ​​​,0,0,0,0
